LAMMPS data file via write_data, version 12 Dec 2018, timestep = 60000

27648 atoms
2 atom types

-3.2759208000000001e+01 3.2759208000000001e+01 xlo xhi
-3.2759208000000001e+01 3.2759208000000001e+01 ylo yhi
-3.2759208000000001e+01 3.2759208000000001e+01 zlo zhi

Masses

1 28.0855
2 28.0855

Atoms # atomic

89 1 -1.6379604000000000e+01 -2.1839472000000001e+01 -3.2759208000000001e+01 0 0 0
93 1 -1.5014637000000000e+01 -2.0474505000000001e+01 -3.1394241000000001e+01 0 0 0
13917 2 -1.4985373712788020e+01 -2.0435784834007357e+01 -3.1395452140094456e+01 0 0 0
68 1 -3.0029274000000001e+01 -1.9109538000000001e+01 -3.2759208000000001e+01 0 0 0
72 1 -2.8664307000000001e+01 -1.7744571000000001e+01 -3.1394241000000001e+01 0 0 0
13896 2 -2.8689810573923673e+01 -1.7724067798518941e+01 -3.1362890674560017e+01 0 0 0
13892 2 -3.0040570373328389e+01 -1.9094095379453652e+01 -3.2744872662663148e+01 0 0 0
76 1 -2.4569406000000001e+01 -1.9109538000000001e+01 -3.2759208000000001e+01 0 0 0
80 1 -2.3204439000000001e+01 -1.7744571000000001e+01 -3.1394241000000001e+01 0 0 0
13904 2 -2.3185392393827410e+01 -1.7641262701088177e+01 -3.1426608544445344e+01 0 0 0
84 1 -1.9109538000000001e+01 -1.9109538000000001e+01 -3.2759208000000001e+01 0 0 0
88 1 -1.7744571000000001e+01 -1.7744571000000001e+01 -3.1394241000000001e+01 0 0 0
13912 2 -1.7690078909229861e+01 -1.7773852936799187e+01 -3.1398800795854054e+01 0 0 0
13908 2 -1.9147889602561250e+01 -1.9126192356803244e+01 -3.2744168354751721e+01 0 0 0
92 1 -1.3649670000000000e+01 -1.9109538000000001e+01 -3.2759208000000001e+01 0 0 0
96 1 -1.2284703000000000e+01 -1.7744571000000001e+01 -3.1394241000000001e+01 0 0 0
13920 2 -1.2302180876035250e+01 -1.7751909403273384e+01 -3.1327889468556858e+01 0 0 0
97 1 -3.2759208000000001e+01 -1.6379604000000000e+01 -3.2759208000000001e+01 0 0 0
105 1 -2.7299340000000001e+01 -1.6379604000000000e+01 -3.2759208000000001e+01 0 0 0
113 1 -2.1839472000000001e+01 -1.6379604000000000e+01 -3.2759208000000001e+01 0 0 0
121 1 -1.6379604000000000e+01 -1.6379604000000000e+01 -3.2759208000000001e+01 0 0 0
101 1 -3.1394241000000001e+01 -1.5014637000000000e+01 -3.1394241000000001e+01 0 0 0
13925 2 -3.1362472662890500e+01 -1.5010418508012432e+01 -3.1389121360506138e+01 0 0 0
100 1 -3.0029274000000001e+01 -1.3649670000000000e+01 -3.2759208000000001e+01 0 0 0
108 1 -2.4569406000000001e+01 -1.3649670000000000e+01 -3.2759208000000001e+01 0 0 0
109 1 -2.5934373000000001e+01 -1.5014637000000000e+01 -3.1394241000000001e+01 0 0 0
13933 2 -2.5960804075452391e+01 -1.5047290885755100e+01 -3.1389945214938216e+01 0 0 0
13932 2 -2.4597128449210533e+01 -1.3648299896942371e+01 -3.2722138991356594e+01 0 0 0
117 1 -2.0474505000000001e+01 -1.5014637000000000e+01 -3.1394241000000001e+01 0 0 0
13941 2 -2.0428411783460501e+01 -1.5038358411920946e+01 -3.1357167912702689e+01 0 0 0
116 1 -1.9109538000000001e+01 -1.3649670000000000e+01 -3.2759208000000001e+01 0 0 0
124 1 -1.3649670000000000e+01 -1.3649670000000000e+01 -3.2759208000000001e+01 0 0 0
125 1 -1.5014637000000000e+01 -1.5014637000000000e+01 -3.1394241000000001e+01 0 0 0
13949 2 -1.5040864401240720e+01 -1.5048386071246494e+01 -3.1389453634745557e+01 0 0 0
104 1 -2.8664307000000001e+01 -1.2284703000000000e+01 -3.1394241000000001e+01 0 0 0
13928 2 -2.8690447113556640e+01 -1.2289412453029517e+01 -3.1338542987134399e+01 0 0 0
112 1 -2.3204439000000001e+01 -1.2284703000000000e+01 -3.1394241000000001e+01 0 0 0
13936 2 -2.3291347474916588e+01 -1.2326580128653838e+01 -3.1437227884668417e+01 0 0 0
120 1 -1.7744571000000001e+01 -1.2284703000000000e+01 -3.1394241000000001e+01 0 0 0
13944 2 -1.7804367717592125e+01 -1.2296014360466240e+01 -3.1457102405319919e+01 0 0 0
128 1 -1.2284703000000000e+01 -1.2284703000000000e+01 -3.1394241000000001e+01 0 0 0
13952 2 -1.2315977179889316e+01 -1.2307894994661959e+01 -3.1344393334061913e+01 0 0 0
3 1 -3.0029274000000001e+01 -3.2759208000000001e+01 -3.0029274000000001e+01 0 0 0
13835 2 -2.4590830718260293e+01 -3.2734466228898739e+01 -3.0052548381536830e+01 0 0 0
11 1 -2.4569406000000001e+01 -3.2759208000000001e+01 -3.0029274000000001e+01 0 0 0
13839 2 -2.3168472145403097e+01 -3.1406883812288733e+01 -2.8666864712743781e+01 0 0 0
19 1 -1.9109538000000001e+01 -3.2759208000000001e+01 -3.0029274000000001e+01 0 0 0
